,customer_id,loyalty,shop_id,purchase_date,purchase_id,unique_items,total_items,mean_item_price,revenue,purchase_month
813,18505,0,Shop 0,2017-01-19,541574,14,202,2.0,379.87,2017-01
814,18505,0,Shop 0,2017-01-27,542347,23,219,2.71,462.42,2017-01
815,18508,0,Shop 0,2016-12-14,538870,5,120,9.31,71.68,2016-12
816,18508,0,Shop 0,2017-01-07,540420,4,7,19.98,115.32,2017-01
817,18515,0,Shop 0,2017-02-01,542806,39,221,7.89,908.46,2017-02
818,18517,0,Shop 0,2016-12-01,536415,59,169,2.93,435.81,2016-12
819,18518,0,Shop 0,2016-12-07,537648,22,249,2.6,563.49,2016-12
820,18518,0,Shop 0,2016-12-17,539459,14,152,3.94,429.78,2016-12
821,18518,0,Shop 0,2017-02-25,544937,20,192,2.8,452.93,2017-02
822,18520,0,Shop 0,2016-12-03,536859,24,162,3.96,392.33,2016-12
823,18520,0,Shop 0,2016-12-05,537128,23,112,4.31,292.85,2016-12
824,18520,0,Shop 0,2017-01-06,540348,28,65,4.27,193.48,2017-01
825,18520,0,Shop 0,2017-01-19,541571,22,100,2.64,182.47,2017-01
826,18520,0,Shop 0,2017-01-31,542631,11,39,3.96,137.94,2017-01
827,18520,0,Shop 0,2017-02-10,543647,17,49,2.52,103.31,2017-02
828,18520,0,Shop 0,2017-02-16,544109,10,80,2.04,153.58,2017-02
829,18520,0,Shop 0,2017-02-25,544941,11,109,2.71,217.27,2017-02
830,18521,0,Shop 0,2017-02-04,543197,14,143,8.52,321.72,2017-02
831,18524,0,Shop 0,2017-02-22,544662,21,0,4.4,0.0,2017-02
832,18531,0,Shop 0,2017-02-18,544338,17,132,4.98,386.22,2017-02
833,18531,0,Shop 0,2017-02-22,C544665,3,-7,3.73,-25.8,2017-02
834,18532,0,Shop 0,2017-01-28,542431,20,118,6.62,488.68,2017-01
835,18532,0,Shop 0,2017-01-31,C542740,2,-4,5.59,-22.37,2017-01
836,18533,0,Shop 0,2017-01-25,542105,34,128,4.25,401.13,2017-01
837,18533,0,Shop 0,2017-01-25,C542078,2,-4,10.84,-43.36,2017-01
838,18534,0,Shop 0,2016-12-02,536608,3,27,2.24,48.23,2016-12
839,18536,0,Shop 0,2017-02-10,543597,34,240,5.33,965.24,2017-02
840,18546,0,Shop 0,2016-12-14,538890,52,292,1.85,457.59,2016-12
841,18546,0,Shop 0,2016-12-14,C538874,4,-9,2.9,-25.46,2016-12
842,18546,0,Shop 0,2017-02-14,543978,55,294,2.32,438.98,2017-02
843,18547,0,Shop 0,2016-12-01,536523,12,100,4.95,254.53,2016-12
844,18547,0,Shop 0,2017-01-12,540981,22,146,4.21,326.43,2017-01
845,18547,0,Shop 0,2017-01-27,542389,12,107,3.0,239.32,2017-01
846,18549,0,Shop 0,2016-12-08,C537824,2,-4,11.22,-44.9,2016-12
847,18551,0,Shop 0,2016-12-09,538086,38,165,4.1,582.59,2016-12
848,18551,0,Shop 0,2017-01-17,541268,28,88,3.8,302.44,2017-01
849,18556,0,Shop 0,2016-12-16,539213,12,110,3.06,220.51,2016-12
850,18556,0,Shop 0,2017-01-14,541181,3,33,2.84,109.76,2017-01
851,18556,0,Shop 0,2017-02-24,544923,1,15,5.53,82.98,2017-02
852,18570,0,Shop 0,2017-02-20,544446,1,99,0.42,41.58,2017-02
853,18576,0,Shop 0,2017-02-11,543693,2,62,3.13,189.78,2017-02
854,18592,0,Shop 0,2016-12-06,537433,3,63,5.31,354.07,2016-12
855,18592,0,Shop 0,2017-02-11,543748,7,105,5.45,411.08,2017-02
856,18594,0,Shop 0,2016-12-02,536707,13,28,9.59,141.39,2016-12
857,18595,0,Shop 0,2017-01-23,541838,31,276,5.38,1037.24,2017-01
858,18600,0,Shop 0,2016-12-01,536561,15,125,3.2,362.13,2016-12
859,18600,0,Shop 0,2016-12-08,537683,20,220,3.83,515.8,2016-12
860,18600,0,Shop 0,2017-01-05,540149,24,320,2.7,675.59,2017-01
861,18600,0,Shop 0,2017-02-11,543759,12,240,2.25,562.61,2017-02
862,18600,0,Shop 0,2017-02-25,545022,30,199,4.12,637.37,2017-02
863,18600,0,Shop 0,2017-02-25,545023,41,511,2.53,970.16,2017-02
864,18600,0,Shop 0,2017-02-28,545154,27,179,4.06,517.41,2017-02
865,18603,0,Shop 0,2017-01-16,541242,2,15,5.79,83.32,2017-01
866,18607,0,Shop 0,2016-12-15,539043,17,233,3.47,615.8,2016-12
867,18608,0,Shop 0,2017-02-01,542865,8,29,9.05,79.46,2017-02
868,18610,0,Shop 0,2016-12-17,539460,1,19,2.52,47.91,2016-12
869,18614,0,Shop 0,2017-01-24,541972,25,250,4.2,544.64,2017-01
870,18618,0,Shop 0,2017-01-09,540507,1,23,5.24,120.55,2017-01
871,18618,0,Shop 0,2017-02-14,543829,6,498,1.7,830.85,2017-02
872,18621,0,Shop 0,2016-12-09,537885,16,53,6.86,230.5,2016-12
873,18622,0,Shop 0,2017-02-11,C543761,1,-2,5.56,-11.11,2017-02
874,18623,0,Shop 0,2016-12-20,539497,14,131,4.9,375.94,2016-12
875,18624,0,Shop 0,2017-02-24,544907,23,142,6.55,528.32,2017-02
876,18626,0,Shop 0,2016-12-01,536582,17,167,4.25,377.7,2016-12
877,18626,0,Shop 0,2016-12-15,C539069,1,-2,12.21,-24.42,2016-12
878,18626,0,Shop 0,2017-01-07,540404,16,219,5.36,317.1,2017-01
879,18630,0,Shop 0,2017-01-13,541002,14,121,2.72,256.08,2017-01
880,18630,0,Shop 0,2017-01-24,541876,6,32,5.67,130.12,2017-01
881,18630,0,Shop 0,2017-02-14,C543917,1,-2,12.44,-24.88,2017-02
882,18635,0,Shop 0,2017-02-06,543282,19,15,5.41,36.66,2017-02
883,18636,0,Shop 0,2017-01-04,540019,29,323,4.32,531.45,2017-01
884,18636,0,Shop 0,2017-01-06,C540382,1,-2,2.44,-4.88,2017-01
885,18642,0,Shop 0,2016-12-09,537880,16,156,4.2,446.46,2016-12
886,18646,0,Shop 0,2016-12-03,536851,13,263,8.57,1091.92,2016-12
887,18646,0,Shop 0,2016-12-16,539319,4,74,5.03,376.47,2016-12
888,18649,0,Shop 0,2017-01-21,541797,6,0,3.71,0.0,2017-01
889,18649,0,Shop 0,2017-01-21,541799,2,0,4.32,0.0,2017-01
890,18650,0,Shop 0,2016-12-02,536806,5,79,0.93,66.41,2016-12
891,18650,0,Shop 0,2016-12-07,537472,5,85,2.36,138.48,2016-12
892,18650,0,Shop 0,2016-12-08,537862,7,64,3.14,143.87,2016-12
893,18650,0,Shop 0,2016-12-17,539400,3,21,3.09,53.63,2016-12
894,18650,0,Shop 0,2016-12-21,539675,2,26,4.68,120.72,2016-12
895,18650,0,Shop 0,2017-01-06,540363,2,16,3.67,51.37,2017-01
896,18650,0,Shop 0,2017-01-09,540534,2,22,1.53,33.66,2017-01
897,18650,0,Shop 0,2017-01-11,540844,4,34,3.12,94.63,2017-01
898,18650,0,Shop 0,2017-01-12,540974,2,62,2.8,198.93,2017-01
899,18650,0,Shop 0,2017-01-25,542004,4,68,3.37,126.2,2017-01
900,18650,0,Shop 0,2017-01-26,542142,4,56,4.45,258.66,2017-01
901,18650,0,Shop 0,2017-02-03,543128,3,25,4.7,71.59,2017-02
902,18650,0,Shop 0,2017-02-09,543523,3,27,2.49,52.96,2017-02
903,18650,0,Shop 0,2017-02-15,544066,5,85,3.88,182.19,2017-02
904,18650,0,Shop 0,2017-02-17,544197,3,23,5.92,124.39,2017-02
905,18650,0,Shop 0,2017-02-17,544198,3,33,3.76,124.13,2017-02
906,18650,0,Shop 0,2017-02-24,544821,2,62,5.74,92.42,2017-02
907,18659,0,Shop 0,2016-12-16,539144,1,35,3.37,117.83,2016-12
908,18659,0,Shop 0,2017-02-11,543650,1,35,3.67,128.36,2017-02
909,18667,0,Shop 0,2017-02-20,544463,75,43,5.01,180.42,2017-02
910,18668,0,Shop 0,2017-02-14,543935,5,71,5.87,420.23,2017-02
911,18668,0,Shop 0,2017-02-17,C544318,1,-2,3.67,-7.34,2017-02
912,18669,0,Shop 0,2017-02-02,543032,3,47,2.59,117.61,2017-02
913,18672,0,Shop 0,2017-02-14,543934,8,56,2.56,126.38,2017-02
914,18676,0,Shop 0,2017-01-26,542247,15,100,5.35,363.49,2017-01
915,18676,0,Shop 0,2017-01-28,C542588,2,-5,6.68,-34.05,2017-01
916,18679,0,Shop 0,2016-12-10,538186,11,66,6.11,217.03,2016-12
917,18680,0,Shop 0,2017-01-17,541285,31,416,4.55,1331.11,2017-01
918,18680,0,Shop 0,2017-01-25,542126,2,73,6.1,149.97,2017-01
919,18680,0,Shop 0,2017-02-16,544177,84,726,3.4,2136.57,2017-02
920,18680,0,Shop 0,2017-02-16,C544171,1,-3,8.92,-26.76,2017-02
921,18680,0,Shop 0,2017-02-16,C544174,1,-2,1.75,-3.5,2017-02
922,18680,0,Shop 0,2017-02-25,545002,4,18,5.54,87.35,2017-02
923,18681,0,Shop 0,2017-01-25,542129,7,66,4.0,148.86,2017-01
924,18683,0,Shop 0,2016-12-17,539325,23,232,4.99,635.77,2016-12
925,18683,0,Shop 0,2017-01-10,540561,23,237,3.07,527.99,2017-01
926,18683,0,Shop 0,2017-01-27,542370,26,270,2.75,420.21,2017-01
927,18683,0,Shop 0,2017-02-15,544056,19,183,2.78,380.3,2017-02
928,18683,0,Shop 0,2017-02-28,545080,24,277,2.33,390.15,2017-02
929,18687,0,Shop 0,2017-01-20,541681,14,161,2.95,352.45,2017-01
930,18690,0,Shop 0,2016-12-02,536823,3,10,6.57,60.43,2016-12
931,18691,0,Shop 0,2017-02-18,544341,19,146,4.68,409.21,2017-02
932,18692,0,Shop 0,2016-12-03,536946,29,334,4.62,1214.19,2016-12
933,18692,0,Shop 0,2016-12-03,536947,38,401,4.02,839.58,2016-12
934,18697,0,Shop 0,2017-02-17,544211,18,148,3.38,412.4,2017-02
935,18697,0,Shop 0,2017-02-24,544904,19,88,6.39,327.05,2017-02
936,18700,0,Shop 0,2016-12-16,539094,7,50,6.17,195.2,2016-12
937,18700,0,Shop 0,2017-02-11,C543741,1,-2,9.89,-19.78,2017-02
938,18709,0,Shop 0,2016-12-06,537399,50,117,4.48,309.58,2016-12
939,18712,0,Shop 0,2016-12-17,539422,11,72,4.12,258.67,2016-12
940,18713,0,Shop 0,2016-12-05,537205,11,105,2.36,207.12,2016-12
941,18717,0,Shop 0,2017-02-22,544643,15,171,3.26,546.83,2017-02
942,18723,0,Shop 0,2017-02-21,544591,31,348,5.1,686.5,2017-02
943,18726,0,Shop 0,2016-12-01,536367,12,71,6.34,295.59,2016-12
944,18726,0,Shop 0,2016-12-01,536368,4,11,8.24,84.47,2016-12
945,18726,0,Shop 0,2016-12-01,536369,1,2,8.3,16.6,2016-12
946,18726,0,Shop 0,2017-01-06,C540391,1,-2,4.3,-8.6,2017-01
947,18726,0,Shop 0,2017-02-03,543113,25,161,5.7,484.68,2017-02
948,18727,0,Shop 0,2017-01-16,541256,39,307,2.9,668.66,2017-01
949,18728,0,Shop 0,2017-01-25,542133,7,71,3.9,214.32,2017-01
950,18729,0,Shop 0,2016-12-08,537672,17,140,7.9,334.91,2016-12
951,18729,0,Shop 0,2016-12-14,538689,16,130,5.11,407.31,2016-12
952,18729,0,Shop 0,2016-12-14,C538696,1,-2,14.7,-29.4,2016-12
953,18729,0,Shop 0,2016-12-16,539259,19,217,2.87,423.21,2016-12
954,18729,0,Shop 0,2016-12-20,539496,16,169,5.31,391.51,2016-12
955,18729,0,Shop 0,2017-01-23,541846,17,174,4.85,459.57,2017-01
956,18729,0,Shop 0,2017-01-27,C542270,1,-2,6.19,-12.38,2017-01
957,18729,0,Shop 0,2017-02-04,543255,11,54,9.42,337.06,2017-02
958,18729,0,Shop 0,2017-02-08,543476,17,188,5.31,397.48,2017-02
959,18743,0,Shop 0,2017-01-16,541252,8,51,5.33,211.53,2017-01
960,18744,0,Shop 0,2016-12-01,536590,14,60,8.08,262.17,2016-12
961,18748,0,Shop 0,2016-12-05,537047,41,140,2.67,421.55,2016-12
962,18748,0,Shop 0,2016-12-05,537048,2,0,2.95,0.0,2016-12
963,18748,0,Shop 0,2016-12-13,538558,34,528,2.46,938.93,2016-12
964,18748,0,Shop 0,2016-12-13,538565,1,1,0.95,0.95,2016-12
965,18748,0,Shop 0,2017-01-09,540523,34,214,2.74,452.18,2017-01
966,18748,0,Shop 0,2017-02-04,543264,24,162,2.25,375.54,2017-02
967,18756,0,Shop 0,2016-12-08,537837,10,116,4.37,359.74,2016-12
968,18756,0,Shop 0,2017-02-22,544678,40,130,3.04,270.14,2017-02
969,18756,0,Shop 0,2017-02-22,544680,4,4,1.78,7.13,2017-02
970,18757,0,Shop 0,2016-12-08,537670,10,141,5.93,778.63,2016-12
971,18757,0,Shop 0,2016-12-14,C538726,1,-2,2.95,-5.9,2016-12
972,18757,0,Shop 0,2016-12-14,C538771,1,-2,4.47,-8.93,2016-12
973,18757,0,Shop 0,2016-12-15,538900,19,116,5.9,417.0,2016-12
974,18757,0,Shop 0,2017-01-11,540795,13,79,7.19,448.8,2017-01
975,18757,0,Shop 0,2017-01-27,542372,9,85,7.25,612.7,2017-01
976,18757,0,Shop 0,2017-02-11,C543786,1,-2,11.04,-22.09,2017-02
977,18757,0,Shop 0,2017-02-16,544169,13,116,6.54,454.55,2017-02
978,18757,0,Shop 0,2017-02-18,C544425,1,-2,7.19,-14.38,2017-02
979,18760,0,Shop 0,2016-12-03,537034,71,1075,3.14,2681.25,2016-12
980,18760,0,Shop 0,2016-12-03,537035,1,7,2.34,16.36,2016-12
981,18760,0,Shop 0,2017-01-05,C540246,15,-31,4.5,-139.87,2017-01
982,18760,0,Shop 0,2017-01-06,540372,167,2249,3.46,4957.22,2017-01
983,18760,0,Shop 0,2017-02-24,544918,49,512,2.6,1017.03,2017-02
984,18760,0,Shop 0,2017-02-24,544920,24,197,6.27,808.13,2017-02
985,18761,0,Shop 0,2017-01-05,540245,5,163,1.94,239.01,2017-01
986,18764,0,Shop 0,2017-02-17,544306,13,159,4.56,382.16,2017-02
987,18768,0,Shop 0,2016-12-06,537393,31,701,5.2,2674.18,2016-12
988,18768,0,Shop 0,2016-12-06,537394,5,49,2.58,104.6,2016-12
989,18768,0,Shop 0,2016-12-13,538653,17,451,5.13,1790.79,2016-12
990,18768,0,Shop 0,2016-12-13,538654,5,21,5.39,110.55,2016-12
991,18768,0,Shop 0,2016-12-15,539030,18,372,3.56,1036.4,2016-12
992,18768,0,Shop 0,2016-12-16,539077,2,31,6.18,150.48,2016-12
993,18768,0,Shop 0,2016-12-20,C539575,1,-2,8.92,-17.84,2016-12
994,18768,0,Shop 0,2017-01-05,540162,6,27,6.7,95.47,2017-01
995,18768,0,Shop 0,2017-01-05,540163,51,942,1.64,1338.98,2017-01
996,18768,0,Shop 0,2017-01-06,540261,13,523,2.58,1197.23,2017-01
997,18768,0,Shop 0,2017-01-13,540994,47,513,3.11,955.47,2017-01
998,18768,0,Shop 0,2017-01-17,541410,51,566,4.05,1605.89,2017-01
999,18768,0,Shop 0,2017-01-27,542275,32,398,4.7,933.43,2017-01
1000,18768,0,Shop 0,2017-01-28,542591,1,2,56.6,113.2,2017-01
1001,18768,0,Shop 0,2017-01-31,542620,18,161,4.72,387.05,2017-01
1002,18768,0,Shop 0,2017-01-31,542722,2,46,3.44,158.24,2017-01
1003,18768,0,Shop 0,2017-02-02,542932,45,635,4.04,1775.86,2017-02
1004,18768,0,Shop 0,2017-02-16,544190,14,201,2.23,196.56,2017-02
1005,18768,0,Shop 0,2017-02-16,544191,30,337,3.81,980.6,2017-02
1006,18768,0,Shop 0,2017-02-16,544192,1,5,4.37,21.86,2017-02
1007,18768,0,Shop 0,2017-02-23,544788,32,421,1.69,436.25,2017-02
1008,18769,0,Shop 0,2016-12-02,536598,4,72,2.36,190.43,2016-12
1009,18769,0,Shop 0,2016-12-09,538005,2,46,7.01,322.4,2016-12
1010,18769,0,Shop 0,2017-01-14,541203,2,18,5.6,100.8,2017-01
1011,18769,0,Shop 0,2017-02-23,544816,5,91,1.36,97.02,2017-02
1012,18771,0,Shop 0,2016-12-15,539000,7,24,8.35,179.52,2016-12
1013,18772,0,Shop 0,2016-12-01,536560,12,196,8.0,850.12,2016-12
1014,18772,0,Shop 0,2016-12-16,539087,8,210,3.44,644.57,2016-12
1015,18772,0,Shop 0,2016-12-16,539088,22,583,6.37,1870.84,2016-12
1016,18772,0,Shop 0,2017-01-06,540357,40,915,4.0,2158.06,2017-01
1017,18772,0,Shop 0,2017-01-12,C540948,3,-8,6.9,-58.16,2017-01
1018,18772,0,Shop 0,2017-01-12,C540949,2,-6,1.52,-9.1,2017-01
1019,18772,0,Shop 0,2017-01-13,541021,17,212,7.07,827.66,2017-01
1020,18772,0,Shop 0,2017-02-02,542934,26,344,6.53,1411.67,2017-02
1021,18772,0,Shop 0,2017-02-25,545013,16,242,2.57,686.21,2017-02
1022,18773,0,Shop 0,2016-12-06,537247,3,189,2.14,388.5,2016-12
1023,18773,0,Shop 0,2017-01-04,540004,1,71,1.82,129.22,2017-01
1024,18773,0,Shop 0,2017-01-06,540370,1,71,1.82,129.22,2017-01
1025,18773,0,Shop 0,2017-02-11,543738,1,71,1.82,129.22,2017-02
1026,18776,0,Shop 0,2016-12-14,538872,11,79,6.42,401.7,2016-12
1027,18776,0,Shop 0,2017-01-06,540260,41,303,7.09,962.35,2017-01
1028,18776,0,Shop 0,2017-02-20,544455,46,237,5.45,578.6,2017-02
1029,18776,0,Shop 0,2017-02-20,C544451,2,-4,6.11,-24.45,2017-02
1030,18777,0,Shop 0,2017-01-26,542233,12,199,10.69,978.16,2017-01
1031,18777,0,Shop 0,2017-01-26,C542244,1,-2,6.19,-12.38,2017-01
1032,18777,0,Shop 0,2017-01-26,C542245,7,-17,5.33,-96.02,2017-01
1033,18777,0,Shop 0,2017-02-08,543413,3,93,3.93,365.63,2017-02
1034,18781,0,Shop 0,2016-12-09,538057,11,199,2.96,468.11,2016-12
1035,18781,0,Shop 0,2016-12-14,538854,12,140,4.94,466.11,2016-12
1036,18781,0,Shop 0,2017-01-09,540522,16,242,3.43,462.57,2017-01
1037,18781,0,Shop 0,2017-01-11,540826,30,307,3.6,785.96,2017-01
1038,18781,0,Shop 0,2017-01-21,541782,1,9,1.64,14.74,2017-01
1039,18781,0,Shop 0,2017-01-21,C541779,1,-3,4.37,-13.11,2017-01
1040,18781,0,Shop 0,2017-02-03,543098,10,142,3.23,360.24,2017-02
1041,18781,0,Shop 0,2017-02-04,543199,9,109,3.02,262.84,2017-02
1042,18783,0,Shop 0,2016-12-20,539567,1,95,2.13,202.16,2016-12
1043,18786,0,Shop 0,2017-01-10,540639,21,447,2.4,814.57,2017-01
1044,18786,0,Shop 0,2017-01-14,C541233,1,-2,5.87,-11.73,2017-01
1045,18787,0,Shop 0,2016-12-02,536621,10,288,2.57,494.25,2016-12
1046,18789,0,Shop 0,2017-02-01,542908,20,50,6.85,241.71,2017-02
1047,18792,0,Shop 0,2016-12-08,537806,9,80,3.55,267.91,2016-12
1048,18792,0,Shop 0,2016-12-08,C537797,3,-7,9.81,-73.34,2016-12
1049,18792,0,Shop 0,2017-01-12,540951,10,106,6.65,704.77,2017-01
1050,18792,0,Shop 0,2017-01-12,C540942,1,-2,2.01,-4.02,2017-01
1051,18792,0,Shop 0,2017-01-26,542228,19,144,3.77,544.11,2017-01
1052,18792,0,Shop 0,2017-02-04,543232,12,107,5.22,526.11,2017-02
1053,18792,0,Shop 0,2017-02-04,C543195,2,-4,13.78,-55.12,2017-02
1054,18792,0,Shop 0,2017-02-22,544658,11,117,4.6,579.2,2017-02
1055,18792,0,Shop 0,2017-02-22,C544653,2,-4,8.88,-35.5,2017-02
1056,18792,0,Shop 0,2017-02-22,C544655,2,-5,7.54,-32.19,2017-02
1057,18794,0,Shop 0,2017-01-06,C540388,1,-2,11.37,-22.74,2017-01
1058,18794,0,Shop 0,2017-02-11,C543757,1,-2,3.33,-6.66,2017-02
1059,18796,0,Shop 0,2016-12-02,536741,15,115,2.48,267.56,2016-12
1060,18796,0,Shop 0,2016-12-09,538094,9,26,11.42,127.21,2016-12
1061,18796,0,Shop 0,2017-01-24,541984,8,94,3.25,197.55,2017-01
1062,18797,0,Shop 0,2017-02-24,544899,14,83,4.34,236.35,2017-02
1063,18803,0,Shop 0,2016-12-15,539039,60,840,3.86,1879.59,2016-12
1064,18805,0,Shop 0,2016-12-08,537759,12,96,3.86,276.43,2016-12
1065,18805,0,Shop 0,2016-12-08,537761,1,11,2.86,31.46,2016-12
1066,18805,0,Shop 0,2017-01-05,540113,18,247,3.94,789.54,2017-01
1067,18812,0,Shop 0,2017-02-08,543480,3,8,6.62,53.37,2017-02
1068,18815,0,Shop 0,2016-12-09,C538119,3,-7,2.97,-21.79,2016-12
1069,18816,0,Shop 0,2017-02-04,543191,39,92,2.6,204.45,2017-02
1070,18817,0,Shop 0,2016-12-02,536778,14,111,4.48,290.34,2016-12
1071,18819,0,Shop 0,2016-12-08,537842,15,59,3.75,247.1,2016-12
1072,18820,0,Shop 0,2017-01-28,542528,15,163,2.73,250.36,2017-01
1073,18820,0,Shop 0,2017-01-28,542543,16,107,4.83,358.13,2017-01
1074,18820,0,Shop 0,2017-02-01,C542912,1,-2,3.44,-6.88,2017-02
1075,18823,0,Shop 0,2017-01-11,540777,3,18,7.12,106.07,2017-01
1076,18824,0,Shop 0,2016-12-02,536835,1,0,228.5,0.0,2016-12
1077,18827,0,Shop 0,2016-12-10,538296,18,160,4.72,459.4,2016-12
1078,18827,0,Shop 0,2016-12-21,C539667,3,-6,7.04,-42.22,2016-12
1079,18827,0,Shop 0,2017-01-30,542607,53,78,5.07,238.98,2017-01
1080,18827,0,Shop 0,2017-01-30,542610,31,173,2.79,403.28,2017-01
1081,18827,0,Shop 0,2017-01-30,542615,1,0,14.95,0.0,2017-01
1082,18827,0,Shop 0,2017-01-30,C542604,4,-9,9.34,-83.48,2017-01
1083,18828,0,Shop 0,2017-02-23,544802,17,163,5.67,441.75,2017-02
1084,18830,0,Shop 0,2017-02-17,544286,73,289,7.82,1187.42,2017-02
1085,18834,0,Shop 0,2016-12-06,537370,51,116,3.94,324.05,2016-12
1086,18834,0,Shop 0,2017-01-17,541273,11,83,4.16,307.56,2017-01
1087,18836,0,Shop 0,2017-02-14,543919,10,132,2.72,305.76,2017-02
1088,18837,0,Shop 0,2017-01-25,541995,19,116,3.39,328.89,2017-01
1089,18840,0,Shop 0,2017-01-30,542609,8,21,5.76,102.63,2017-01
1090,18841,0,Shop 0,2017-01-09,540501,37,905,2.78,1879.43,2017-01
1091,18841,0,Shop 0,2017-01-11,C540846,1,-3,4.82,-14.46,2017-01
1092,18844,0,Shop 0,2016-12-23,539978,13,483,2.44,976.45,2016-12
1093,18847,0,Shop 0,2017-01-25,542112,69,234,4.41,554.86,2017-01
1094,18847,0,Shop 0,2017-02-20,544465,21,73,3.89,134.74,2017-02
1095,18850,0,Shop 0,2017-02-13,543810,23,30,5.85,67.22,2017-02
1096,18852,0,Shop 0,2016-12-07,537622,22,67,3.96,122.32,2016-12
1097,18853,0,Shop 0,2016-12-05,537224,122,522,4.3,1292.38,2016-12
1098,18853,0,Shop 0,2017-01-27,542398,67,184,5.0,484.86,2017-01
1099,18857,0,Shop 0,2016-12-14,538811,32,356,3.05,1081.08,2016-12
1100,18857,0,Shop 0,2017-02-17,544299,22,229,3.28,542.62,2017-02
1101,18862,0,Shop 0,2017-01-09,540502,20,380,2.0,894.74,2017-01
1102,18863,0,Shop 0,2017-02-22,544687,19,90,5.03,299.57,2017-02
1103,18866,0,Shop 0,2017-01-06,540397,37,58,5.26,177.45,2017-01
1104,18877,0,Shop 0,2016-12-13,538523,23,199,4.12,415.19,2016-12
1105,18877,0,Shop 0,2016-12-14,C538887,1,-2,15.73,-31.46,2016-12
1106,18877,0,Shop 0,2017-01-25,542103,51,494,3.4,987.98,2017-01
1107,18878,0,Shop 0,2016-12-08,537698,3,65,3.51,194.45,2016-12
1108,18878,0,Shop 0,2016-12-16,539254,7,209,1.87,358.13,2016-12
1109,18878,0,Shop 0,2017-01-05,540181,1,23,4.19,96.37,2017-01
1110,18878,0,Shop 0,2017-01-13,541108,1,71,1.82,129.22,2017-01
1111,18878,0,Shop 0,2017-02-16,544125,2,74,3.06,231.4,2017-02
1112,18878,0,Shop 0,2017-02-16,544129,6,129,5.85,638.3,2017-02
1113,18887,0,Shop 0,2017-02-03,543164,26,131,2.42,189.2,2017-02
1114,18888,0,Shop 0,2016-12-13,538532,13,104,5.86,348.31,2016-12
1115,18888,0,Shop 0,2016-12-16,C539273,2,-4,10.18,-40.72,2016-12
1116,18888,0,Shop 0,2017-01-17,541316,6,37,4.94,115.5,2017-01
1117,18890,0,Shop 0,2016-12-13,538668,2,44,3.9,212.38,2016-12
1118,18900,0,Shop 0,2016-12-15,539009,35,118,6.02,461.68,2016-12
1119,18904,0,Shop 0,2017-01-05,540253,3,141,2.66,375.35,2017-01
1120,18909,0,Shop 0,2016-12-09,538169,13,20,4.21,77.53,2016-12
1121,18909,0,Shop 0,2017-01-23,541849,44,30,3.83,83.99,2017-01
1122,18909,0,Shop 0,2017-02-03,543165,21,24,4.19,95.43,2017-02
1123,18909,0,Shop 0,2017-02-17,544336,25,78,3.59,162.98,2017-02
1124,18912,0,Shop 0,2017-01-07,540477,17,387,2.9,908.07,2017-01
1125,18917,0,Shop 0,2016-12-14,538865,5,28,7.26,95.0,2016-12
1126,18919,0,Shop 0,2016-12-09,538015,19,64,4.24,222.25,2016-12
1127,18925,0,Shop 0,2017-01-13,541094,35,257,2.07,464.08,2017-01
1128,18925,0,Shop 0,2017-01-17,541409,3,217,1.87,321.89,2017-01
1129,18925,0,Shop 0,2017-02-20,544444,21,270,3.12,376.49,2017-02
1130,18932,0,Shop 0,2017-01-04,540096,14,322,5.13,1093.58,2017-01
1131,18934,0,Shop 0,2016-12-01,536416,6,104,7.11,312.74,2016-12
1132,18940,0,Shop 0,2017-02-27,545042,6,144,7.36,818.51,2017-02
1133,18942,0,Shop 0,2017-01-18,541509,38,65,3.29,131.2,2017-01
1134,18946,0,Shop 0,2016-12-08,537671,15,130,4.99,387.18,2016-12
1135,18946,0,Shop 0,2016-12-08,C537834,2,-4,3.26,-13.02,2016-12
1136,18946,0,Shop 0,2016-12-14,538795,10,99,6.2,344.91,2016-12
1137,18946,0,Shop 0,2016-12-16,C539279,1,-3,4.25,-12.75,2016-12
1138,18946,0,Shop 0,2017-01-12,540915,16,115,4.37,389.42,2017-01
1139,18948,0,Shop 0,2016-12-05,537058,11,90,5.08,201.03,2016-12
1140,18948,0,Shop 0,2016-12-13,538645,16,214,3.19,468.48,2016-12
1141,18959,0,Shop 0,2017-01-06,540373,32,71,5.06,255.47,2017-01
1142,18959,0,Shop 0,2017-01-27,542408,38,232,3.29,495.55,2017-01
1143,18963,0,Shop 0,2017-01-13,540993,13,78,6.04,229.29,2017-01
1144,18964,0,Shop 0,2017-02-22,544685,48,446,4.17,772.28,2017-02
1145,18971,0,Shop 0,2017-02-28,545184,14,119,7.03,438.75,2017-02
1146,18974,0,Shop 0,2016-12-02,C536829,1,-2,3.88,-7.76,2016-12
1147,18974,0,Shop 0,2016-12-15,538944,10,72,4.8,221.8,2016-12
1148,18980,0,Shop 0,2017-02-20,544454,20,75,3.64,181.72,2017-02
1149,18983,0,Shop 0,2016-12-23,539981,20,182,4.65,345.25,2016-12
1150,18984,0,Shop 0,2016-12-02,536671,5,127,1.66,203.15,2016-12
1151,18984,0,Shop 0,2017-02-17,544195,6,140,3.69,227.03,2017-02
1152,18988,0,Shop 0,2017-02-04,543196,31,356,1.95,507.21,2017-02
